index,pub_id
4294,US8268590B2
4295,US8272872B2
4296,US8275144B2
4297,US8276152B2
4298,US8277370B2
4299,US8277853B2
4300,US8278624B2
4301,US8283624B2
4302,US8285627B2
4303,US8286603B2
4304,US8286774B2
4305,US8287475B2
4306,US8290786B2
4307,US8290810B2
4308,US8292815B2
4309,US8292875B2
4310,US8292924B2
4311,US8295445B2
4312,US8295862B2
4313,US8297544B2
4314,US8298064B2
4315,US8304220B2
4316,US8304395B2
4317,US8306830B1
4318,US8307429B2
4319,US8309157B2
4320,US8311372B2
4321,US8316150B2
4322,US8318136B2
4323,US8318920B2
4324,US8320995B2
4325,US8321494B2
4326,US8323290B2
4327,US8323888B2
4328,USD550470S1
4329,USD553565S1
4330,USD554150S1
4331,USD554379S1
4332,USD555643S1
4333,USD558204S1
4334,USD559237S1
4335,USD559238S1
4336,USD559627S1
4337,USD560067S1
4338,USD560485S1
4339,USD560917S1
4340,USD561752S1
4341,USD562075S1
4342,USD562315S1
4343,USD563488S1
4344,USD564138S1
4345,USD564492S1
4346,USD564504S1
4347,USD564506S1
4348,USD564507S1
4349,USD564942S1
4350,USD565018S1
4351,USD565039S1
4352,USD565040S1
4353,USD565041S1
4354,USD565042S1
4355,USD565284S1
4356,USD565808S1
4357,USD565877S1
4358,USD566218S1
4359,USD566538S1
4360,USD566699S1
4361,USD566870S1
4362,USD566979S1
4363,USD567718S1
4364,USD567809S1
4365,USD568817S1
4366,USD568833S1
4367,USD569119S1
4368,USD569225S1
4369,USD569282S1
4370,USD569468S1
4371,USD569751S1
4372,USD569860S1
4373,USD569861S1
4374,USD569918S1
4375,USD570054S1
4376,USD570056S1
4377,USD570094S1
4378,USD570322S1
4379,USD570331S1
4380,USD570338S1
4381,USD570339S1
4382,USD570340S1
4383,USD570341S1
4384,USD570440S1
4385,USD570831S1
4386,USD570834S1
4387,USD570835S1
4388,USD571115S1
4389,USD571498S1
4390,USD571649S1
4391,USD571794S1
4392,USD571795S1
4393,USD572477S1
4394,USD572865S1
4395,USD573013S1
4396,USD573673S1
4397,USD574180S1
4398,USD574181S1
4399,USD574183S1
4400,USD574628S1
4401,USD574900S1
4402,USD575484S1
4403,USD575776S1
4404,USD576058S1
4405,USD576402S1
4406,USD576591S1
4407,USD576881S1
4408,USD577268S1
4409,USD577582S1
4410,USD577711S1
4411,USD577717S1
4412,USD577836S1
4413,USD577946S1
4414,USD578550S1
4415,USD578815S1
4416,USD579373S1
4417,USD579618S1
4418,USD580001S1
4419,USD580071S1
4420,USD580120S1
4421,USD580997S1
4422,USD581007S1
4423,USD581089S1
4424,USD581308S1
4425,USD581918S1
4426,USD582121S1
4427,USD582270S1
4428,USD582404S1
4429,USD582532S1
4430,USD584615S1
4431,USD585196S1
4432,USD585731S1
4433,USD586509S1
4434,USD586620S1
4435,USD587831S1
4436,USD588565S1
4437,USD588643S1
4438,USD590138S1
4439,USD593789S1
4440,USD594040S1
4441,USD596304S1
4442,USD596825S1
4443,USD597264S1
4444,USD597347S1
4445,USD598207S1
4446,USD599762S1
4447,USD600636S1
4448,USD601316S1
4449,USD604528S1
4450,USD604952S1
4451,USD607155S1
4452,USD608321S1
4453,USD609025S1
4454,USD614077S1
4455,USD615085S1
4456,USD615384S1
4457,USD617267S1
4458,USD618614S1
4459,USD619938S1
4460,USD625677S1
4461,USPP19927P3
4462,USPP20209P2
4463,USPP20467P2
4464,USRE41428E1
4465,USRE42218E1
4466,USRE42377E1
4467,USRE42416E1
4468,USRE42759E1
4469,USRE43005E1
4470,US10258340B2
4471,US10639452B2
4472,US10796390B2
4473,US7053403B1
4474,US7121252B2
4475,US7137321B1
4476,US7138586B1
4477,US7154356B2
4478,US7154776B2
4479,US7166674B2
4480,US7171313B2
4481,US7172369B2
4482,US7174995B1
4483,US7185605B1
4484,US7198495B1
4485,US7204391B2
4486,US7207275B1
4487,US7207739B1
4488,US7209037B2
4489,US7209923B1
4490,US7214121B1
4491,US7216451B1
4492,US7216785B1
4493,US7223054B1
4494,US7229673B1
4495,US7231677B1
4496,US7231776B2
4497,US7232130B2
4498,US7234281B2
4499,US7234351B2
4500,US7234402B2
4501,US7235039B2
4502,US7235986B1
4503,US7238660B2
4504,US7239692B2
4505,US7240436B1
4506,US7240744B1
4507,US7241772B2
4508,US7241920B2
4509,US7242040B2
4510,US7243429B2
4511,US7243467B2
4512,US7246081B2
4513,US7246738B2
4514,US7250285B2
4515,US7250637B2
4516,US7251850B1
4517,US7252466B1
4518,US7253055B2
4519,US7253181B2
4520,US7257399B2
4521,US7257919B1
4522,US7259531B1
4523,US7261211B2
4524,US7261348B1
4525,US7261938B2
4526,US7262998B2
4527,US7265127B2
4528,US7265247B1
4529,US7265423B2
4530,US7267435B2
4531,US7267440B2
4532,US7267512B1
4533,US7269069B2
4534,US7269857B2
4535,US7270541B1
4536,US7272536B2
4537,US7276811B2
4538,US7278671B1
4539,US7278858B1
4540,US7280374B1
4541,US7280396B2
4542,US7281963B1
4543,US7282926B1
4544,US7283172B2
4545,US7284289B1
4546,US7285689B2
4547,US7287118B2
4548,US7287447B2
4549,US7287719B2
4550,US7289360B2
4551,US7289427B2
4552,US7290725B1
4553,US7291275B1
4554,US7293775B1
4555,US7294710B2
4556,US7294793B2
4557,US7295004B2
4558,US7298220B2
4559,US7298670B2
4560,US7299588B2
4561,US7299609B1
4562,US7299748B2
4563,US7299752B1
4564,US7299883B2
4565,US7299886B2
4566,US7301450B2
4567,US7301805B2
4568,US7302170B1
4569,US7302534B2
4570,US7302719B2
4571,US7303222B2
4572,US7303277B2
4573,US7303278B2
4574,US7303956B2
4575,US7304746B2
4576,US7307323B2
4577,US7309021B2
4578,US7310699B2
4579,US7310726B2
4580,US7311341B2
4581,US7314998B2
4582,US7318248B1
4583,US7318730B2
4584,US7319188B1
4585,US7319220B2
4586,US7321111B2
4587,US7321124B2
4588,US7322577B1
4589,US7325369B2
4590,US7325733B2
4591,US7326642B2
4592,US7328486B2
4593,US7330094B2
4594,US7331109B2
4595,US7331116B1
4596,US7333064B1
4597,US7335322B2
4598,US7335485B2
4599,US7337090B1
4600,US7337503B1
4601,US7337849B2
4602,US7338022B2
4603,US7338233B2
4604,US7339470B2
4605,US7339808B2
4606,US7340540B2
4607,US7341898B2
4608,US7343813B1
4609,US7345115B2
4610,US7345270B1
4611,US7347158B2
4612,US7347174B2
4613,US7347653B1
4614,US7347918B2
4615,US7350393B2
4616,US7350596B1
4617,US7350714B2
4618,US7350865B2
4619,US7351095B2
4620,US7352209B2
4621,US7353769B2
4622,US7353773B2
4623,US7354741B2
4624,US7355121B2
4625,US7355670B2
4626,US7355860B2
4627,US7360636B2
4628,US7364090B2
4629,US7364145B2
4630,US7364656B1
4631,US7365008B2
4632,US7365233B2
4633,US7367207B2
4634,US7367912B2
4635,US7370680B2
4636,US7370794B2
4637,US7370846B2
4638,US7371823B2
4639,US7373825B2
4640,US7373954B2
4641,US7374230B2
4642,US7374317B2
4643,US7374567B2
4644,US7375211B2
4645,US7375268B1
4646,US7376030B2
4647,US7377465B2
4648,US7377476B2
4649,US7377479B1
4650,US7378500B2
4651,US7380674B2
4652,US7381847B2
4653,US7382248B2
4654,US7382268B2
4655,US7382908B2
4656,US7383149B1
4657,US7383604B2
4658,US7384229B2
4659,US7386405B2
4660,US7387928B2
4661,US7390090B2
4662,US7390155B1
4663,US7390506B2
4664,US7391969B2
4665,US7392590B2
4666,US7393042B2
4667,US7393793B2
4668,US7394246B2
4669,US7395161B2
4670,US7395228B2
4671,US7397366B2
4672,US7397707B2
4673,US7398222B2
4674,US7399091B2
4675,US7399150B2
4676,US7399199B2
4677,US7399411B2
4678,US7400439B2
4679,US7401619B2
4680,US7402791B2
4681,US7403150B1
4682,US7403421B2
4683,US7403903B2
4684,US7404269B2
4685,US7404360B2
4686,US7404531B2
4687,US7405968B2
4688,US7406721B2
4689,US7406827B2
4690,US7407440B2
4691,US7407483B2
4692,US7408157B2
4693,US7408340B2
4694,US7408370B2
4695,US7409932B2
4696,US7409969B2
4697,US7410213B1
4698,US7410399B2
4699,US7410818B2
4700,US7411204B2
4701,US7413666B2
4702,US7414197B2
4703,US7414833B2
4704,US7416480B2
4705,US7416938B2
4706,US7418847B2
4707,US7419320B2
4708,US7419335B1
4709,US7419453B2
4710,US7420344B2
4711,US7421179B1
4712,US7421348B2
4713,US7421745B2
4714,US7421831B2
4715,US7421929B2
4716,US7422683B2
4717,US7425268B2
4718,US7425744B2
4719,US7425901B2
4720,US7426035B2
4721,US7426565B1
4722,US7427107B2
4723,US7429149B2
4724,US7429781B2
4725,US7431267B1
4726,US7431471B1
4727,US7434427B1
4728,US7434522B2
4729,US7434524B2
4730,US7434755B2
4731,US7434860B2
4732,US7434960B2
4733,US7435964B2
4734,US7437342B2
4735,US7438021B2
4736,US7438306B2
4737,US7438727B2
4738,US7439014B2
4739,US7439731B2
4740,US7441278B2
4741,US7441595B2
4742,US7441901B2
4743,US7444731B2
4744,US7445541B2
4745,US7445589B2
4746,US7445784B2
4747,US7446289B2
4748,US7446292B2
4749,US7447070B2
4750,US7448162B2
4751,US7448352B2
4752,US7449211B2
4753,US7449746B2
4754,US7450019B1
4755,US7451721B1
4756,US7452110B2
4757,US7454557B2
4758,US7454856B2
4759,US7455582B2
4760,US7457535B2
4761,US7457772B2
4762,US7457802B2
4763,US7459394B2
4764,US7459481B2
4765,US7459561B2
4766,US7459898B1
4767,US7460013B1
4768,US7460753B2
4769,US7460880B2
4770,US7461199B2
4771,US7461360B1
4772,US7461602B2
4773,US7461836B2
4774,US7463890B2
4775,US7464612B2
4776,US7464654B2
4777,US7464728B2
4778,US7464811B2
4779,US7465069B2
4780,US7466237B1
4781,US7467745B2
4782,US7468191B2
4783,US7468915B2
4784,US7469701B1
4785,US7471000B1
4786,US7471022B2
4787,US7471566B2
4788,US7472647B2
4789,US7472920B2
4790,US7473650B2
4791,US7473679B2
4792,US7473936B2
4793,US7474467B2
4794,US7475509B2
4795,US7475564B2
4796,US7476011B2
4797,US7476049B2
4798,US7476059B1
4799,US7476963B2
4800,US7478271B2
4801,US7480387B2
4802,US7480999B2
4803,US7481114B2
4804,US7481137B1
4805,US7481433B1
4806,US7481480B2
4807,US7481547B2
4808,US7483389B2
4809,US7484039B2
4810,US7484591B2
4811,US7484594B1
4812,US7484915B2
4813,US7486111B2
4814,US7486555B2
4815,US7488177B2
4816,US7488901B2
4817,US7489110B2
4818,US7489254B2
4819,US7490199B2
4820,US7490578B1
4821,US7490798B2
4822,US7490909B1
4823,US7491999B2
4824,US7492601B2
4825,US7494319B1
4826,US7497361B2
4827,US7497655B1
4828,US7501250B2
4829,US7502261B2
4830,US7502595B2
4831,US7503732B2
4832,US7504686B2
4833,US7504901B2
4834,US7504930B2
4835,US7506468B2
4836,US7507138B2
4837,US7508721B2
4838,US7509762B2
4839,US7509991B2
4840,US7510481B2
4841,US7511234B1
4842,US7512338B2
4843,US7512726B2
4844,US7513086B2
4845,US7513167B1
4846,US7513315B2
4847,US7513541B1
4848,US7513674B1
4849,US7513852B2
4850,US7513893B2
4851,US7514803B2
4852,US7515509B2
4853,US7516227B2
4854,US7516707B2
4855,US7517340B2
4856,US7517341B2
4857,US7517866B2
4858,US7520009B1
4859,US7520224B2
4860,US7520491B1
4861,US7520534B2
4862,US7520725B1
4863,US7522477B1
4864,US7523567B1
4865,US7523581B1
4866,US7523858B2
4867,US7524675B2
4868,US7525031B2
4869,US7525453B2
4870,US7526999B1
4871,US7527299B1
4872,US7527314B2
4873,US7527397B2
4874,US7527729B2
4875,US7527737B2
4876,US7528397B2
4877,US7528763B2
4878,US7531709B2
4879,US7534067B2
4880,US7535341B2
4881,US7535428B2
4882,US7535633B2
4883,US7536889B1
4884,US7537063B2
4885,US7537344B2
4886,US7537565B2
4887,US7538300B1
4888,US7539899B1
4889,US7540021B2
4890,US7540101B2
4891,US7540183B2
4892,US7540301B2
4893,US7540340B2
4894,US7540438B2
4895,US7540464B2
4896,US7543119B2
4897,US7544044B1
4898,US7544160B2
4899,US7545235B2
4900,US7548890B2
4901,US7549644B1
4902,US7549661B2
4903,US7550269B2
4904,US7552844B2
4905,US7553244B2
4906,US7554649B2
4907,US7554686B2
4908,US7554879B2
4909,US7555147B2
4910,US7556569B1
4911,US7557692B2
4912,US7558370B2
4913,US7559189B2
4914,US7559506B2
4915,US7560071B2
4916,US7562453B1
4917,US7563073B1
4918,US7565759B1
4919,US7565884B2
4920,US7566464B2
4921,US7567168B2
4922,US7567858B1
4923,US7567878B2
4924,US7568887B1
4925,US7569964B2
4926,US7570320B1
4927,US7570513B2
4928,US7570588B1
4929,US7572102B1
4930,US7572852B1
4931,US7572853B2
4932,US7573372B2
4933,US7575097B2
4934,US7575555B1
4935,US7577710B2
4936,US7577833B2
4937,US7578075B1
4938,US7578077B2
4939,US7578506B2
4940,US7581004B2
4941,US7581193B2
4942,US7581514B2
4943,US7582628B2
4944,US7582990B2
4945,US7583582B2
4946,US7584703B2
4947,US7585001B2
4948,US7585085B1
4949,US7586771B2
4950,US7587036B2
4951,US7587377B2
4952,US7587856B2
4953,US7588109B2
4954,US7588345B1
4955,US7591870B2
4956,US7593371B2
4957,US7594545B2
4958,US7594593B2
4959,US7595470B1
4960,US7596903B1
4961,US7597304B1
4962,US7597373B2
4963,US7597448B1
4964,US7597460B1
4965,US7597539B1
4966,US7597540B1
4967,US7597602B2
4968,US7598700B2
4969,US7600249B1
4970,US7600692B2
4971,US7600812B2
4972,US7600911B2
4973,US7601169B2
4974,US7602303B2
4975,US7602598B2
4976,US7603699B2
4977,US7604479B2
4978,US7604570B2
4979,US7607842B2
4980,US7608170B1
4981,US7609961B2
4982,US7614402B2
4983,US7614496B2
4984,US7615674B2
4985,US7615945B2
4986,US7617193B2
4987,US7617636B1
4988,US7617978B1
4989,US7618067B2
4990,US7618459B2
4991,US7618771B2
4992,US7619215B2
4993,US7621356B2
4994,US7621488B2
4995,US7625399B2
4996,US7625878B2
4997,US7628026B1
4998,US7628110B2
4999,US7628935B2
5000,US7628957B1
5001,US7630418B2
5002,US7631101B2
5003,US7631756B2
5004,US7634841B2
5005,US7634876B2
5006,US7635240B2
5007,US7635287B2
5008,US7635431B1
5009,US7636049B2
5010,US7637203B2
5011,US7637213B2
5012,US7637692B1
5013,US7637720B1
5014,US7637895B2
5015,US7638834B2
5016,US7638877B2
5017,US7641445B1
5018,US7642767B2
5019,US7644684B2
5020,US7644908B1
5021,US7645122B1
5022,US7645123B1
5023,US7645141B2
5024,US7645215B2
5025,US7645637B2
5026,US7645736B2
5027,US7646597B2
5028,US7647729B2
5029,US7647889B2
5030,US7648959B2
5031,US7652250B2
5032,US7653567B2
5033,US7653604B2
5034,US7654292B2
5035,US7654683B2
5036,US7654762B2
5037,US7654780B1
5038,US7657968B2
5039,US7658556B2
5040,US7659449B2
5041,US7660579B2
5042,US7661510B2
5043,US7662115B2
5044,US7663493B2
5045,US7664693B1
5046,US7665515B2
5047,US7665781B2
5048,US7666887B2
5049,US7666908B2
5050,US7668308B1
5051,US7669259B2
5052,US7669465B2
5053,US7669611B2
5054,US7670532B1
5055,US7670849B2
5056,US7671020B2
5057,US7671294B2
5058,US7672897B2
5059,US7672906B2
5060,US7673755B2
5061,US7674015B2
5062,US7674158B2
5063,US7675081B2
5064,US7675504B1
5065,US7676213B2
5066,US7676569B2
5067,US7677203B2
5068,US7677204B1
5069,US7677266B2
5070,US7678213B1
5071,US7678215B2
5072,US7678398B2
5073,US7678453B2
5074,US7678475B2
5075,US7679568B2
5076,US7680547B2
5077,US7680690B1
5078,US7681461B2
5079,US7681622B2
5080,US7681735B2
5081,US7681791B1
5082,US7682948B2
5083,US7683235B2
5084,US7684576B2
5085,US7684595B2
5086,US7684694B2
5087,US7685786B2
5088,US7686195B2
5089,US7686668B1
5090,US7689318B2
5091,US7690071B1
5092,US7690151B2
5093,US7690319B2
5094,US7690533B2
5095,US7690894B1
5096,US7690985B1
5097,US7692365B2
5098,US7693622B2
5099,US7694381B2
5100,US7694949B2
5101,US7694969B2
5102,US7695059B1
5103,US7696923B2
5104,US7698760B2
5105,US7699083B1
5106,US7699856B2
5107,US7700670B2
5108,US7701514B2
5109,US7702646B2
5110,US7702880B2
5111,US7703604B2
5112,US7703626B2
5113,US7703673B2
5114,US7704049B1
5115,US7704074B2
5116,US7705614B2
5117,US7707757B2
5118,US7708915B2
5119,US7709454B2
5120,US7711138B2
5121,US7711142B2
5122,US7711565B1
5123,US7712161B2
5124,US7712268B1
5125,US7712758B2
5126,US7713010B2
5127,US7713063B2
5128,US7714307B2
5129,US7715095B2
5130,US7716042B2
5131,US7716377B2
5132,US7716947B2
5133,US7717243B2
5134,US7718751B2
5135,US7719416B2
5136,US7721408B2
5137,US7721469B2
5138,US7721505B2
5139,US7721674B2
5140,US7721685B2
5141,US7721778B2
5142,US7721836B1
5143,US7722067B2
5144,US7722204B1
5145,US7722670B2
5146,US7723654B2
5147,US7723701B1
5148,US7725965B2
5149,US7726042B2
5150,US7726259B2
5151,US7727157B2
5152,US7727752B2
5153,US7727952B2
5154,US7728530B2
5155,US7729998B2
5156,US7730620B1
5157,US7730630B1
5158,US7730881B1
5159,US7730979B2
5160,US7731194B2
5161,US7731557B2
5162,US7731779B2
5163,US7731995B2
5164,US7732137B2
5165,US7732138B2
5166,US7732173B2
5167,US7732743B1
5168,US7733084B1
5169,US7734112B1
5170,US7734414B2
5171,US7734486B2
5172,US7734508B2
5173,US7734911B2
5174,US7734912B2
5175,US7735141B1
5176,US7735151B1
5177,US7739134B2
5178,US7739840B1
5179,US7739930B2
5180,US7740022B2
5181,US7740031B2
5182,US7740153B2
5183,US7740516B2
5184,US7740518B2
5185,US7742922B2
5186,US7744334B2
5187,US7745464B2
5188,US7746011B2
5189,US7747605B2
5190,US7748169B2
5191,US7748424B2
5192,US7749237B2
5193,US7750591B2
5194,US7750639B2
5195,US7751285B1
5196,US7751387B2
5197,US7751597B2
5198,US7753002B2
5199,US7753679B1
5200,US7753867B2
5201,US7754138B1
5202,US7754145B2
5203,US7755562B2
5204,US7757456B2
5205,US7757636B2
5206,US7757705B2
5207,US7757803B2
5208,US7758492B2
5209,US7758803B2
5210,US7759736B2
5211,US7760862B2
5212,US7761168B2
5213,US7761249B2
5214,US7761407B1
5215,US7761795B2
5216,US7761935B1
5217,US7762428B2
5218,US7762871B2
5219,US7763032B2
5220,US7763642B2
5221,US7766185B2
5222,US7766261B1
5223,US7769697B2
5224,US7770252B2
5225,US7770810B2
5226,US7771388B2
5227,US7771411B2
5228,US7771654B1
5229,US7774903B2
5230,US7775405B2
5231,US7775712B1
5232,US7775997B2
5233,US7778624B2
5234,US7780745B2
5235,US7780894B2
5236,US7781211B2
5237,US7784077B2
5238,US7784112B2
5239,US7784118B2
5240,US7784185B2
5241,US7784238B2
5242,US7784325B2
5243,US7786055B2
5244,US7786702B1
5245,US7788135B2
5246,US7793667B2
5247,US7793734B2
5248,US7794570B2
5249,US7794647B1
5250,US7795162B2
5251,US7796812B2
5252,US7796841B2
5253,US7797186B2
5254,US7798158B2
5255,US7798264B2
5256,US7798705B2
5257,US7799197B2
5258,US7799212B2
5259,US7799290B2
5260,US7801542B1
5261,US7801801B2
5262,US7802117B2
5263,US7804824B2
5264,US7805130B2
5265,US7805479B2
5266,US7805792B2
5267,US7805850B1
5268,US7806232B2
5269,US7807240B2
5270,US7807623B2
5271,US7809515B2
5272,US7809955B2
5273,US7809962B2
5274,US7810293B2
5275,US7811117B2
5276,US7811449B2
5277,US7811559B2
5278,US7812935B2
5279,US7813011B2
5280,US7814924B2
5281,US7815778B2
5282,US7816124B2
5283,US7816630B2
5284,US7817539B2
5285,US7818150B2
5286,US7818970B2
5287,US7820434B2
5288,US7821502B2
5289,US7822872B2
5290,US7823620B2
5291,US7824523B2
5292,US7827016B1
5293,US7827093B1
5294,US7827641B2
5295,US7827985B2
5296,US7828119B1
5297,US7828837B2
5298,US7831472B2
5299,US7831777B2
5300,US7832453B2
5301,US7832603B2
5302,US7832705B2
5303,US7833476B2
5304,US7835222B2
5305,US7835507B2
5306,US7837121B2
5307,US7837233B2
5308,US7838040B2
5309,US7838046B2
5310,US7840478B1
5311,US7840499B2
5312,US7840993B2
5313,US7841044B1
5314,US7842176B2
5315,US7842365B2
5316,US7845654B2
5317,US7849034B2
5318,US7851028B2
5319,US7851419B2
5320,US7853034B1
5321,US7853273B2
5322,US7854639B1
5323,US7855313B2
5324,US7855893B2
5325,US7857259B2
5326,US7857580B1
5327,US7858891B2
5328,US7861707B2
5329,US7861888B2
5330,US7862563B1
5331,US7863230B2
5332,US7864439B1
5333,US7864874B2
5334,US7866093B2
5335,US7866334B2
5336,US7866948B1
5337,US7867078B2
5338,US7867412B2
5339,US7867463B2
5340,US7869058B2
5341,US7871421B2
5342,US7871440B2
5343,US7871824B2
5344,US7873329B2
5345,US7874047B2
5346,US7874591B2
5347,US7876840B2
5348,US7878200B2
5349,US7878201B2
5350,US7879232B2
5351,US7879286B2
5352,US7879619B2
5353,US7879631B2
5354,US7880962B2
5355,US7881675B1
5356,US7881968B2
5357,US7881970B2
5358,US7882568B2
5359,US7885912B1
5360,US7886477B2
5361,US7887294B1
5362,US7887317B1
5363,US7889097B1
5364,US7889847B2
5365,US7890485B2
5366,US7891930B2
5367,US7893925B1
5368,US7895095B2
5369,US7895127B2
5370,US7895437B2
5371,US7895724B1
5372,US7897019B2
5373,US7897760B2
5374,US7898621B2
5375,US7899583B2
5376,US7900266B1
5377,US7904309B2
5378,US7908811B2
5379,US7909845B2
5380,US7911068B2
5381,US7911358B2
5382,US7916358B2
5383,US7917401B2
5384,US7918980B2
5385,US7919265B2
5386,US7920962B2
5387,US7921224B2
5388,US7921597B2
5389,US7921844B1
5390,US7922713B2
5391,US7923442B2
5392,US7924927B1
5393,US7925332B2
5394,US7929021B2
5395,US7929958B2
5396,US7930216B2
5397,US7930991B2
5398,US7931969B2
5399,US7932993B2
5400,US7933955B2
5401,US7935109B2
5402,US7937883B2
5403,US7938132B2
5404,US7941561B2
5405,US7941876B2
5406,US7943220B1
5407,US7943358B2
5408,US7947773B2
5409,US7949104B1
5410,US7950077B2
5411,US7953014B2
5412,US7954508B2
5413,US7955358B2
5414,US7957507B2
5415,US7958270B2
5416,US7958881B2
5417,US7959521B2
5418,US7963084B2
5419,US7963726B2
5420,US7964017B2
5421,US7970487B2
5422,US7972472B2
5423,US7976542B1
5424,US7977133B2
5425,US7979111B2
5426,US7979314B2
5427,US7979908B2
5428,US7979919B2
5429,US7980783B2
5430,US7981229B2
5431,US7981933B2
5432,US7982707B2
5433,US7984047B2
5434,US7986230B2
5435,US7988428B1
5436,US7989016B2
5437,US7989413B2
5438,US7992337B2
5439,US7992680B2
5440,US7993385B2
5441,US7993600B2
5442,US7995734B2
5443,US7996023B2
5444,US7996465B2
5445,US8000949B2
5446,US8001642B2
5447,US8003037B2
5448,US8006696B2
5449,US8007531B2
5450,US8007845B2
5451,US8008107B2
5452,US8009815B2
5453,US8009995B2
5454,US8010988B2
5455,US8015975B2
5456,US8016596B2
5457,US8019624B2
5458,US8021399B2
5459,US8021612B2
5460,US8021614B2
5461,US8025090B2
5462,US8025213B2
5463,US8026819B2
5464,US8027758B2
5465,US8028168B2
5466,US8029777B2
5467,US8030023B2
5468,US8030422B2
5469,US8032378B2
5470,US8035132B2
5471,US8040533B2
5472,US8041041B1
5473,US8043291B2
5474,US8044032B2
5475,US8047848B2
5476,US8048906B2
5477,US8052670B2
5478,US8053220B2
5479,US8054295B2
5480,US8054976B2
5481,US8057795B2
5482,US8057825B2
5483,US8058342B1
5484,US8060908B2
5485,US8061729B2
5486,US8065260B2
5487,US8066891B2
5488,US8067433B2
5489,US8067587B2
5490,US8069101B1
5491,US8069200B2
5492,US8070674B1
5493,US8070749B2
5494,US8071761B2
5495,US8071906B2
5496,US8072326B2
5497,US8073436B2
5498,US8076753B2
5499,US8081641B2
5500,US8082213B2
5501,US8086166B2
5502,US8091126B2
5503,US8095492B2
5504,US8096849B2
5505,US8100987B2
5506,US8104368B2
5507,US8105380B2
5508,US8110276B2
5509,US8110303B2
5510,US8112939B2
5511,US8122635B2
5512,US8126441B2
5513,US8133676B2
5514,US8133860B2
5515,US8135699B2
5516,US8136577B2
5517,US8142800B1
5518,US8145453B2
5519,US8148429B2
5520,US8150522B2
5521,US8150826B2
5522,US8153118B2
5523,US8153559B2
5524,US8154894B1
5525,US8155298B2
5526,US8155342B2
5527,US8162040B2
5528,US8167457B1
5529,US8172571B2
5530,US8175240B2
5531,US8175405B1
5532,US8186575B2
5533,US8186994B2
5534,US8187214B2
5535,US8192723B2
5536,US8197404B2
5537,US8198067B2
5538,US8201576B2
5539,US8202487B2
5540,US8206650B2
5541,US8206697B1
5542,US8208248B2
5543,US8218774B2
5544,US8219823B2
5545,US8220710B2
5546,US8221468B2
5547,US8221780B2
5548,US8229889B2
5549,US8232994B2
5550,US8241662B2
5551,US8244342B2
5552,US8249568B2
5553,US8249590B2
5554,US8252400B2
5555,US8256614B1
5556,US8257159B1
5557,US8257436B2
5558,US8267768B2
5559,US8270934B2
5560,US8271200B2
5561,US8272079B2
5562,US8273557B2
5563,US8274691B1
5564,US8282662B2
5565,US8290747B2
5566,US8292162B2
5567,US8299559B2
5568,US8301328B2
5569,US8301389B2
5570,US8305590B2
5571,US8309318B2
5572,US8314174B2
5573,US8318153B2
5574,US8321283B2
5575,US8326765B2
5576,USD533549S1
5577,USD534226S1
5578,USD535899S1
5579,USD536815S1
5580,USD537002S1
5581,USD537003S1
5582,USD537184S1
5583,USD538881S1
5584,USD539434S1
5585,USD539791S1
5586,USD540648S1
5587,USD540718S1
5588,USD541265S1
5589,USD542297S1
5590,USD542770S1
5591,USD542880S1
5592,USD542954S1
5593,USD543199S1
5594,USD543459S1
5595,USD543605S1
5596,USD543938S1
5597,USD545662S1
5598,USD546117S1
5599,USD546194S1
5600,USD546268S1
5601,USD547674S1
5602,USD548419S1
5603,USD548951S1
5604,USD549083S1
5605,USD549335S1
5606,USD549406S1
5607,USD549699S1
5608,USD549742S1
5609,USD550220S1
5610,USD550324S1
5611,USD550918S1
5612,USD551384S1
5613,USD551498S1
5614,USD551782S1
5615,USD551797S1
5616,USD551819S1
5617,USD551821S1
5618,USD553803S1
5619,USD553949S1
5620,USD553996S1
5621,USD554196S1
5622,USD554704S1
5623,USD555034S1
5624,USD555750S1
5625,USD555751S1
5626,USD556033S1
5627,USD556266S1
5628,USD556976S1
5629,USD557030S1
5630,USD557371S1
5631,USD558022S1
5632,USD558026S1
5633,USD558623S1
5634,USD558897S1
5635,USD558898S1
5636,USD559621S1
5637,USD561012S1
5638,USD561851S1
5639,USD563608S1
5640,USD564097S1
5641,USD564649S1
5642,USD565445S1
5643,USD566276S1
5644,USD566749S1
5645,USD566758S1
5646,USD567520S1
5647,USD567948S1
5648,USD568478S1
5649,USD568577S1
5650,USD568607S1
5651,USD571095S1
5652,USD571445S1
5653,USD571635S1
5654,USD571917S1
5655,USD573391S1
5656,USD574200S1
5657,USD575121S1
5658,USD575871S1
5659,USD578598S1
5660,USD579292S1
5661,USD580000S1
5662,USD583271S1
5663,USD584246S1
5664,USD586249S1
5665,USD588003S1
5666,USD598065S1
5667,USD602663S1
5668,USD603585S1
5669,USD619479S1
5670,USD620561S1
5671,USD623691S1
5672,USD632649S1
5673,USD634869S1
5674,USD646779S1
5675,USPP18728P3
5676,USRE40293E1
5677,USRE40334E1
5678,USRE43848E1
5679,USRE45185E1
5680,US10376773B2
5681,US6968106B2
5682,US6968790B1
5683,US6971401B1
5684,US6971949B2
5685,US6974484B2
5686,US6975537B2
5687,US6977844B2
5688,US6979058B1
5689,US6980101B2
5690,US6984313B2
